Date,Day,Num_Day,Month,Num_Month,Year,Time,Author,Message,Letters,Words
23/11/2021,Martes,23,Nov,11,2021,13:29:00,user 52,Nosotros solo estamos cumpliendo la ley. Nos guste o no así es,62,12
23/11/2021,Martes,23,Nov,11,2021,13:29:00,user 11,No lol puse por eso,19,5
23/11/2021,Martes,23,Nov,11,2021,13:30:00,user 11,Esta circulando por todas partes,32,5
23/11/2021,Martes,23,Nov,11,2021,13:30:00,user 52,Cuando comparten eso lo ponen como si fuéramos nosotros los comerciantes los que nos inventamos eso,99,16
23/11/2021,Martes,23,Nov,11,2021,13:30:00,user 52,Entonces si es irrespetuoso compartirlo,39,5
23/11/2021,Martes,23,Nov,11,2021,13:30:00,user 11,Yo también tengo gastrobar,26,4
23/11/2021,Martes,23,Nov,11,2021,13:30:00,user 11,Y estoy sufriendo es una preocupación en todo el país,53,10
23/11/2021,Martes,23,Nov,11,2021,13:31:00,user 11,Vale la pena interpretarlo,26,4
23/11/2021,Martes,23,Nov,11,2021,13:31:00,user 24,"Más importante que un cliente es la salud, mi humilde opinión",61,11
23/11/2021,Martes,23,Nov,11,2021,13:32:00,user 11,Claro,5,1
23/11/2021,Martes,23,Nov,11,2021,13:32:00,user 11,Solo compartí para informar …,29,5
23/11/2021,Martes,23,Nov,11,2021,13:32:00,user 52,Eso no es informar.,19,4
23/11/2021,Martes,23,Nov,11,2021,13:32:00,user 24,Está muy bn,11,3
23/11/2021,Martes,23,Nov,11,2021,13:33:00,user 11,Es que alejo ?,14,4
23/11/2021,Martes,23,Nov,11,2021,13:33:00,user 11,Esta circulando por las redes,29,5
23/11/2021,Martes,23,Nov,11,2021,13:33:00,user 52,Eso es una opinión. Y es una opinión que pone a los comerciantes como si fueran los que hacen las leyes,103,21
23/11/2021,Martes,23,Nov,11,2021,13:33:00,user 52,Y eso es muy delicado,21,5
23/11/2021,Martes,23,Nov,11,2021,13:33:00,user 11,Nooooo,6,1
23/11/2021,Martes,23,Nov,11,2021,13:33:00,user 52,Lea bien,8,2
23/11/2021,Martes,23,Nov,11,2021,13:34:00,user 24,"Sino volveremos a lo mismo y ahí si perdemos todo, ya están pensando en poner toque de queda para los no vacunados en todo el valle de aburra",141,28
23/11/2021,Martes,23,Nov,11,2021,13:34:00,user 52,Ahí dice muy claro,18,4
23/11/2021,Martes,23,Nov,11,2021,13:34:00,user 11,Interprétalo,12,1
23/11/2021,Martes,23,Nov,11,2021,13:34:00,user 52,"No señor, no es interpretativo",30,5
23/11/2021,Martes,23,Nov,11,2021,13:34:00,user 52,Respeten en serio,17,3
23/11/2021,Martes,23,Nov,11,2021,13:34:00,user 11,Son los clientes los que no quieren Yo igual no los recibo … Pero se van,72,16
23/11/2021,Martes,23,Nov,11,2021,13:39:00,user 7,‎Confección uniformes Leidy Johana Soto (Lex Soto).vcf (archivo adjunto),72,9
23/11/2021,Martes,23,Nov,11,2021,13:40:00,user 7,‎‎2 contactos.vcf (archivo adjunto),35,4
23/11/2021,Martes,23,Nov,11,2021,13:41:00,user 11,Entonces es una buena opción contrarrestar esto que está circulando Hagamos algo que diga vale la pena cargar el carnet Y nos encargamos de difundirlo,150,25
23/11/2021,Martes,23,Nov,11,2021,13:41:00,user 11,Les parece,10,2
23/11/2021,Martes,23,Nov,11,2021,13:42:00,user 7,‎‎3 contactos.vcf (archivo adjunto),35,4
23/11/2021,Martes,23,Nov,11,2021,13:43:00,user 52,Con que no compartan noticias falsas es suficientes,51,8
23/11/2021,Martes,23,Nov,11,2021,13:53:00,user 22,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,14:13:00,user 31,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,14:13:00,user 31,"Este miércoles os esperamos UUUU y yo para hablar y conocer varios símbolos sagrados utilizados para sanar, para proteger, símbolos angelicales, geometría sagrada… Los símbolos conectan con nuestra alma de una forma rápida y directa, y a veces nuestro cuerpo necesita mas tiempo para asimilar.Fluiremos con la energía del Arcángel Gabriel y el Arcángel Metatrón en esta charla con mucha magia 16h Colombia  y 22h España… busca tu hora local 🌸⭐️💜🤍✡️🕉☮️💠🌀🔶🔺🟡Namasté #espiritualidad #compartir #amor #sabiduria #arcangelmetatron #arcangelgabriel #simbolossagrados #geometriasagrada #sanacion #reiki",595,82
23/11/2021,Martes,23,Nov,11,2021,15:51:00,user 8,Se eliminó este mensaje,23,4
23/11/2021,Martes,23,Nov,11,2021,16:09:00,user 13,LLLL,4,1
23/11/2021,Martes,23,Nov,11,2021,16:11:00,user 52,Alguna moto que haga domicilio para que me traiga un encargo desde Aranjuez hasta piedras blancas esta tarde o por la noche?,124,22
23/11/2021,Martes,23,Nov,11,2021,16:13:00,user 46,‎Domicilio Santa Elena.vcf (archivo adjunto),44,5
23/11/2021,Martes,23,Nov,11,2021,16:13:00,user 52,Gracias,7,1
23/11/2021,Martes,23,Nov,11,2021,16:20:00,user 8,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,17:37:00,user 32,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,17:37:00,user 31,"Meditar para ser más sabios Cada vez que meditamos más, más nos acercamos a nuestro Yo Superior.Al entrar en el mundo del rayo de Luz Amarillo, comenzamos a entender que la creatividad, la innovación y las nuevas ideas son indispensables para crear tu propio Paraíso Espiritual.Si sientes el llamado de tu corazón, reserva tu espacio.Escríbenos por mensaje privado y te damos toda la info.Namasté 🙏🏻Con Amor Kyra 🌸#sabiduria #creatividadsinlimites  #innovacion #sercreativohttps://www.instagram.com/p/CWmk63XtWce/?utm_medium=share_sheet",536,72
23/11/2021,Martes,23,Nov,11,2021,17:38:00,user 31,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,17:38:00,user 31,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,18:30:00,user 14,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,18:30:00,user 14,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,19:31:00,user 29,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,19:32:00,user 29,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,19:32:00,user 29,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,19:32:00,user 29,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,19:32:00,user 29,<Multimedia omitido>,20,2
23/11/2021,Martes,23,Nov,11,2021,20:26:00,user 53,"*INDER MEDELLÍN e INDEPORTES ANTIOQUIA* Invita a los niños y niñas entre los 6 y 12 años del corregimiento de Santa Elena a participar del evento *Recreando Antioquia* a realizarse el próximo Jueves 25 de NOVIEMBRE a partir de la 1:00pm en la cancha sintética de Santa Elena (parque Central) dónde tendremos una tarde de Recreación y mucha diversión, además contaremos con refrigerios y suvenirs para todos los participantes. *Cupo limitado Inscripción previa al WhatsApp  NNNN *Envía:Nombre completoTipo documentoNúmero de documentoFecha de nacimientoCorreo electrónicoTeléfono/celularVereda",592,85
23/11/2021,Martes,23,Nov,11,2021,21:11:00,user 54,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,06:25:00,user 55,A vacunarse y listo. La vacuna no mata ni magnetiza. Protege,60,11
24/11/2021,Miercoles,24,Nov,11,2021,07:31:00,user 11,Así es,6,2
24/11/2021,Miercoles,24,Nov,11,2021,08:18:00,user 56,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,08:24:00,user 32,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,08:24:00,user 32,132 mil,7,2
24/11/2021,Miercoles,24,Nov,11,2021,08:24:00,user 32,Solo 6 unidades,15,3
24/11/2021,Miercoles,24,Nov,11,2021,08:54:00,user 57,"Buenos días, alguien sabe de una vidriera o quien sepa y tenga como cortar vidrio en Santa Elena, gracias!",106,19
24/11/2021,Miercoles,24,Nov,11,2021,09:14:00,user 32,‎Vidriera Santa Elena Vidrios Santa.vcf (archivo adjunto),57,7
24/11/2021,Miercoles,24,Nov,11,2021,09:14:00,user 32,‎Vidriera El Placer.vcf (archivo adjunto),41,5
24/11/2021,Miercoles,24,Nov,11,2021,09:16:00,user 57,Gracias!!,9,1
24/11/2021,Miercoles,24,Nov,11,2021,09:19:00,user 20,Hermoso angelito para que coloques la vela que desees la medida es de 11cm valor 4000,85,16
24/11/2021,Miercoles,24,Nov,11,2021,09:20:00,user 20,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,09:20:00,user 20,Se eliminó este mensaje,23,4
24/11/2021,Miercoles,24,Nov,11,2021,09:47:00,user 58,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,10:20:00,user 59,"Alguien que necesite un colchón doble, es para donar. Debe gestionar la recogida. En el Placer",94,16
24/11/2021,Miercoles,24,Nov,11,2021,10:20:00,user 59,Está perfecto! Solo dos años de uso,35,7
24/11/2021,Miercoles,24,Nov,11,2021,10:21:00,user 22,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,10:51:00,user 31,"Hola!!  Estoy buscando un Software, plataforma o servicio de call center para whatsApp que nos permita conectar de manera remota con los números.Si alguien tiene este proveedor porfa pasármelo es *urgente* 💢Gracias 😁",216,34
24/11/2021,Miercoles,24,Nov,11,2021,11:22:00,user 10,LLLL,4,1
24/11/2021,Miercoles,24,Nov,11,2021,11:22:00,user 10,Trabajando por la seguridad del territorio especialmente del parque ARVI su turismo y centros recreativos,105,15
24/11/2021,Miercoles,24,Nov,11,2021,11:34:00,user 16,Buenos dias a todos Ya pueden descargar los certificados virtuales de la vacuna para que los tengan en sus dispositivos. Recuerden que va a hacer  obligatorio presentarlo en lugares públicos. LLLL,196,32
24/11/2021,Miercoles,24,Nov,11,2021,11:38:00,user 60,"Mejor q no entres. Así no enfermas a los demás, alos que si velan por la salud de ellos mismos, su familia y la comunidad.... Hay q tener responsabilidad social.",161,30
24/11/2021,Miercoles,24,Nov,11,2021,11:42:00,user 60,Se eliminó este mensaje,23,4
24/11/2021,Miercoles,24,Nov,11,2021,11:49:00,user 61,Se eliminó este mensaje,23,4
24/11/2021,Miercoles,24,Nov,11,2021,11:59:00,user 61,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,12:00:00,user 61,Bue os diasBusco *Constructor* de pue te en material sólido de 30 mts de largo y 3.5 mt de ancho. Sector Barro Blanco la Monañita.  Inf.  NNNN  Erny,148,31
24/11/2021,Miercoles,24,Nov,11,2021,12:04:00,user 62,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,12:25:00,user 20,Hermosos farolitos para decoren sus casas en la noche de velitas. Valor 9000,76,13
24/11/2021,Miercoles,24,Nov,11,2021,12:25:00,user 20,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,12:27:00,user 20,No te quedes sin tu presebre son divinos valor 6.200,52,10
24/11/2021,Miercoles,24,Nov,11,2021,12:27:00,user 20,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,12:34:00,user 20,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,13:06:00,user 62,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,13:17:00,user 24,LLLL/,5,1
24/11/2021,Miercoles,24,Nov,11,2021,13:20:00,user 52,Hola. A que hora pasa el último bus de santa por el silletero hacia Medellín? (Por la noche). Gracias,101,19
24/11/2021,Miercoles,24,Nov,11,2021,13:23:00,user 63,‎‎4 contactos.vcf (archivo adjunto),35,4
24/11/2021,Miercoles,24,Nov,11,2021,14:26:00,user 64,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,14:28:00,user 65,Buenas tardes,13,2
24/11/2021,Miercoles,24,Nov,11,2021,14:28:00,user 65,Alguien tiene el número de gases de Antioquia,45,8
24/11/2021,Miercoles,24,Nov,11,2021,14:28:00,user 65,Que me facilite por favor,25,5
24/11/2021,Miercoles,24,Nov,11,2021,14:29:00,user 14,‎‎2 contactos.vcf (archivo adjunto),35,4
24/11/2021,Miercoles,24,Nov,11,2021,14:29:00,user 65,Muchas gracias,14,2
24/11/2021,Miercoles,24,Nov,11,2021,15:19:00,user 32,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,15:42:00,user 8,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,15:46:00,user 28,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,15:46:00,user 28,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,15:46:00,user 28,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,15:46:00,user 28,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,15:46:00,user 28,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,15:46:00,user 28, NNNN ,6,3
24/11/2021,Miercoles,24,Nov,11,2021,15:46:00,user 28,"Nevera sharp, 14 pies, 600000, muy buena, solo la coca de verduras está reventada, pero es útil,",96,17
24/11/2021,Miercoles,24,Nov,11,2021,15:59:00,user 27,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,16:47:00,user 66,Buenas tardes!!! Saben de algún cerrajero acá en santa Elena? Gracias,69,11
24/11/2021,Miercoles,24,Nov,11,2021,17:43:00,user 62,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,18:55:00,user 14,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,18:55:00,user 14,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,18:55:00,user 14,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,19:33:00,user 61,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,19:41:00,user 67,LLLL,4,1
24/11/2021,Miercoles,24,Nov,11,2021,21:38:00,user 7,‎‎7 contactos.vcf (archivo adjunto),35,4
24/11/2021,Miercoles,24,Nov,11,2021,21:42:00,user 11,<Multimedia omitido>,20,2
24/11/2021,Miercoles,24,Nov,11,2021,22:19:00,user 68,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,05:29:00,user 7,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,06:52:00,user 69,hola,4,1
25/11/2021,Jueves,25,Nov,11,2021,06:52:00,user 69,alguien sabe si hay paso??,26,5
25/11/2021,Jueves,25,Nov,11,2021,08:26:00,user 64,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,10:39:00,user 20,Buenos días. Hermosas bolitas navideñas personalizadas para que regalen a esas personas que tanto quieren.,106,15
25/11/2021,Jueves,25,Nov,11,2021,10:39:00,user 20,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,10:40:00,user 20,Valor 4000,10,2
25/11/2021,Jueves,25,Nov,11,2021,11:14:00,user 18,📣🎈‼️Nueva Rifa🎈‼️📣Gánate un blanqueamiento dental con la Odontóloga Carolina Castillo UUUU  y ayúdame a asegurarles la casita a mis angelitos.Valor de cada número $10.000Juega en cuanto se venda la totalidadLotería de MedellínEscoge tu número del 00 al 99 y transfiere a Bancolombia ahorros 23029068194Nequi/Daviplata 3052369525WhatsApp  NNNN #rifa#ayuda#ayudameaayudarhttps://www.instagram.com/p/CWPQRA4sVDF/?utm_medium=share_sheet,432,49
25/11/2021,Jueves,25,Nov,11,2021,11:49:00,user 49,Se eliminó este mensaje,23,4
25/11/2021,Jueves,25,Nov,11,2021,11:49:00,user 22,Se eliminó este mensaje,23,4
25/11/2021,Jueves,25,Nov,11,2021,11:51:00,user 49,Se eliminó este mensaje,23,4
25/11/2021,Jueves,25,Nov,11,2021,11:51:00,user 49,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,11:53:00,user 70,Quien le interesa TV Samsung ? No tiene sonido . Barrigón,57,11
25/11/2021,Jueves,25,Nov,11,2021,11:57:00,user 25,"Buenos días. Quien hace manualidades de madera.( rompecabezas, tangram entre otras.) Muchas gracias.",100,13
25/11/2021,Jueves,25,Nov,11,2021,12:24:00,user 71,"Buenos días, alguien que sepa desvarar un auto automático, sector amor y amistad",80,13
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,Llamar a Ligia dueña  NNNN . Cabaña para alquilar vereda pantanillo cerca al colegio. Para una sola persona o máximo (2) personas.,130,23
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:34:00,user 31,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,12:56:00,user 6,‎Maribel Correa.vcf (archivo adjunto),37,4
25/11/2021,Jueves,25,Nov,11,2021,14:00:00,user 72,Buen día 😊 ando vendiendo está propiedad Vereda piedra gorda600 metrosValor 145.000.000 para negociarIneresados llamar u hablar al wpp 3205386709FELIZ DiA,154,21
25/11/2021,Jueves,25,Nov,11,2021,14:00:00,user 72,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,14:00:00,user 72,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,14:33:00,user 62,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,15:58:00,user 4,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,15:58:00,user 8,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,17:15:00,user 14,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,17:15:00,user 14,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,17:15:00,user 14,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,17:34:00,user 62,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,17:36:00,user 32,Buena tarde.Algún sitio con música en vivo hoy en la noche en Santa Elena?Gracias,81,14
25/11/2021,Jueves,25,Nov,11,2021,17:45:00,user 62,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,17:46:00,user 30,Busco compañera de vivienda con el fin de mitigar los altos costos de los arriendos. La idea es buscar una casa amplia y en buen estado o tengo una opción de vivienda. Es importante que sea mujer.,196,37
25/11/2021,Jueves,25,Nov,11,2021,17:55:00,user 73,hola vecinos! conocen alguien que este sacando coseecha de papa,63,10
25/11/2021,Jueves,25,Nov,11,2021,17:59:00,user 2,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,17:59:00,user 2,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:02:00,user 58,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:02:00,user 58,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:02:00,user 58,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:02:00,user 58,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:02:00,user 58,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:28:00,user 28, NNNN ,6,3
25/11/2021,Jueves,25,Nov,11,2021,18:28:00,user 28,"Nevera sharp, 14 pies, 600000, muy buena, solo la coca de verduras está reventada, pero es útil,",96,17
25/11/2021,Jueves,25,Nov,11,2021,18:28:00,user 28,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:29:00,user 28,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:29:00,user 28,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:29:00,user 28,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:29:00,user 28,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,18:29:00,user 28,Para la venta.,14,3
25/11/2021,Jueves,25,Nov,11,2021,19:52:00,user 74,Se eliminó este mensaje,23,4
25/11/2021,Jueves,25,Nov,11,2021,19:52:00,user 74,Se eliminó este mensaje,23,4
25/11/2021,Jueves,25,Nov,11,2021,19:53:00,user 74,Buenas noches compañeros por favor requiero el contacto de la  carpintería de el recreo.Gracias.,96,15
25/11/2021,Jueves,25,Nov,11,2021,20:35:00,user 7,‎Ebanistería Los Chachos Sebastián.vcf (archivo adjunto),56,6
25/11/2021,Jueves,25,Nov,11,2021,21:17:00,user 20,Hermosos pesebres no te quedes sin el tuyo,42,8
25/11/2021,Jueves,25,Nov,11,2021,21:17:00,user 20,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,21:17:00,user 20,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,21:17:00,user 20,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,21:17:00,user 20,<Multimedia omitido>,20,2
25/11/2021,Jueves,25,Nov,11,2021,21:18:00,user 20,Valor 6.200,11,2
26/11/2021,Viernes,26,Nov,11,2021,07:30:00,user 74,Gracias. 🙏👍,11,2
26/11/2021,Viernes,26,Nov,11,2021,08:32:00,user 75,"Vecinos, buenos días!Quienes quieran hacer uso de un jabón completamente biodegradable, además eliminando el uso de recipientes plásticos, excelente contenido de aloe vera y glicerol en el producto, por el interno les puedo contar de este emprendimiento",253,37
26/11/2021,Viernes,26,Nov,11,2021,08:32:00,user 75,<Multimedia omitido>,20,2
26/11/2021,Viernes,26,Nov,11,2021,09:10:00,user 7,<Multimedia omitido>,20,2
26/11/2021,Viernes,26,Nov,11,2021,09:16:00,user 8,<Multimedia omitido>,20,2
26/11/2021,Viernes,26,Nov,11,2021,09:18:00,user 76,<Multimedia omitido>,20,2
26/11/2021,Viernes,26,Nov,11,2021,09:29:00,user 54,<Multimedia omitido>,20,2
26/11/2021,Viernes,26,Nov,11,2021,09:29:00,user 7,<Multimedia omitido>,20,2
26/11/2021,Viernes,26,Nov,11,2021,09:29:00,user 7,"Buenas tardes. Enviamos audio del comisario Molina, prevención.",63,8
26/11/2021,Viernes,26,Nov,11,2021,09:29:00,user 7,UUUU ,5,2
26/11/2021,Viernes,26,Nov,11,2021,09:33:00,user 77,Gracias! Nos regalan el número de la estación de policía para tenerlo presente,78,13
26/11/2021,Viernes,26,Nov,11,2021,09:41:00,user 55,<Multimedia omitido>,20,2
26/11/2021,Viernes,26,Nov,11,2021,09:41:00,user 55,SE HACEN REPARACIONES E INSTALACIONES NUEVAS DE:-ELECTRICIDAD-DETECCION DE FUGAS DE ELECTRICIDAD-INSTALACIONES EN GENERAL-DUCHAS ELECTRICAS-BASES DE TV-INSTALACIÓN Y CONFIGURACIÓN DE ANTENAS DIRECTVSEÑOR LEONARDO305 421 44 91,225,25
26/11/2021,Viernes,26,Nov,11,2021,09:46:00,user 7,‎‎8 contactos.vcf (archivo adjunto),35,4
26/11/2021,Viernes,26,Nov,11,2021,09:47:00,user 7,UUUU SubcomisarioRuber Molina,29,3
26/11/2021,Viernes,26,Nov,11,2021,10:33:00,user 51,Hola me regalan el tel del comandante,37,7
